policy_id	gene_symbol	probe_id
all_biotypes_abs1500	TAP2	cg12180249
all_biotypes_abs1500	TAP2	cg12644497
all_biotypes_abs1500	TAP2	cg12761728
all_biotypes_abs1500	TAP2	cg12854186
all_biotypes_abs1500	TAP2	cg13347198
all_biotypes_abs1500	TAP2	cg13477582
all_biotypes_abs1500	TAP2	cg13563634
all_biotypes_abs1500	TAP2	cg13600652
all_biotypes_abs1500	TAP2	cg13871037
all_biotypes_abs1500	TAP2	cg14493899
all_biotypes_abs1500	TAP2	cg14812313
all_biotypes_abs1500	TAP2	cg14867383
all_biotypes_abs1500	TAP2	cg15672065
all_biotypes_abs1500	TAP2	cg16026549
all_biotypes_abs1500	TAP2	cg16855458
all_biotypes_abs1500	TAP2	cg16951654
all_biotypes_abs1500	TAP2	cg17253307
all_biotypes_abs1500	TAP2	cg17670640
all_biotypes_abs1500	TAP2	cg18511153
all_biotypes_abs1500	TAP2	cg18607757
all_biotypes_abs1500	TAP2	cg19221044
all_biotypes_abs1500	TAP2	cg19655544
all_biotypes_abs1500	TAP2	cg19887824
all_biotypes_abs1500	TAP2	cg20366633
all_biotypes_abs1500	TAP2	cg20558646
all_biotypes_abs1500	TAP2	cg20724405
all_biotypes_abs1500	TAP2	cg20898522
all_biotypes_abs1500	TAP2	cg21359558
all_biotypes_abs1500	TAP2	cg21396998
all_biotypes_abs1500	TAP2	cg21780812
all_biotypes_abs1500	TAP2	cg22230640
all_biotypes_abs1500	TAP2	cg22940798
all_biotypes_abs1500	TAP2	cg23059310
all_biotypes_abs1500	TAP2	cg23560159
all_biotypes_abs1500	TAP2	cg24364491
all_biotypes_abs1500	TAP2	cg24813704
all_biotypes_abs1500	TAP2	cg25728415
all_biotypes_abs1500	TAP2	cg25744682
all_biotypes_abs1500	TAP2	cg26070383
all_biotypes_abs1500	TAP2	cg26260794
all_biotypes_abs1500	TAP2	cg26685246
all_biotypes_abs1500	TAP2	cg27176262
all_biotypes_abs1500	TAP2	cg27474382
all_biotypes_abs1500	PSMB8	cg00533183
all_biotypes_abs1500	PSMB8	cg00777968
all_biotypes_abs1500	PSMB8	cg00889031
all_biotypes_abs1500	PSMB8	cg00971309
all_biotypes_abs1500	PSMB8	cg01295600
all_biotypes_abs1500	PSMB8	cg01309328
all_biotypes_abs1500	PSMB8	cg01702338
all_biotypes_abs1500	PSMB8	cg02657012
all_biotypes_abs1500	PSMB8	cg02756056
all_biotypes_abs1500	PSMB8	cg03078854
all_biotypes_abs1500	PSMB8	cg03166550
all_biotypes_abs1500	PSMB8	cg03995852
all_biotypes_abs1500	PSMB8	cg05115162
all_biotypes_abs1500	PSMB8	cg05135714
all_biotypes_abs1500	PSMB8	cg05242261
all_biotypes_abs1500	PSMB8	cg05545172
all_biotypes_abs1500	PSMB8	cg05629721
all_biotypes_abs1500	PSMB8	cg05693489
all_biotypes_abs1500	PSMB8	cg05697726
all_biotypes_abs1500	PSMB8	cg05872513
all_biotypes_abs1500	PSMB8	cg06531943
all_biotypes_abs1500	PSMB8	cg06833431
all_biotypes_abs1500	PSMB8	cg06870868
all_biotypes_abs1500	PSMB8	cg07456831
all_biotypes_abs1500	PSMB8	cg08099136
all_biotypes_abs1500	PSMB8	cg08675092
all_biotypes_abs1500	PSMB8	cg08772265
all_biotypes_abs1500	PSMB8	cg08992729
all_biotypes_abs1500	PSMB8	cg09006592
all_biotypes_abs1500	PSMB8	cg09154880
all_biotypes_abs1500	PSMB8	cg09354037
all_biotypes_abs1500	PSMB8	cg10087598
all_biotypes_abs1500	PSMB8	cg10128166
all_biotypes_abs1500	PSMB8	cg10192196
all_biotypes_abs1500	PSMB8	cg11381564
all_biotypes_abs1500	PSMB8	cg11453837
all_biotypes_abs1500	PSMB8	cg11706729
all_biotypes_abs1500	PSMB8	cg11954557
all_biotypes_abs1500	PSMB8	cg11990058
all_biotypes_abs1500	PSMB8	cg12048225
all_biotypes_abs1500	PSMB8	cg12094903
all_biotypes_abs1500	PSMB8	cg12253437
all_biotypes_abs1500	PSMB8	cg12718404
all_biotypes_abs1500	PSMB8	cg13165140
all_biotypes_abs1500	PSMB8	cg13603062
all_biotypes_abs1500	PSMB8	cg14022881
all_biotypes_abs1500	PSMB8	cg15451100
all_biotypes_abs1500	PSMB8	cg16009764
all_biotypes_abs1500	PSMB8	cg16186435
all_biotypes_abs1500	PSMB8	cg16483840
all_biotypes_abs1500	PSMB8	cg16890093
all_biotypes_abs1500	PSMB8	cg17392730
all_biotypes_abs1500	PSMB8	cg18034041
all_biotypes_abs1500	PSMB8	cg18505752
all_biotypes_abs1500	PSMB8	cg18963307
all_biotypes_abs1500	PSMB8	cg19136673
all_biotypes_abs1500	PSMB8	cg19190163
all_biotypes_abs1500	PSMB8	cg19646975
all_biotypes_abs1500	PSMB8	cg20060630
all_biotypes_abs1500	PSMB8	cg20630683
all_biotypes_abs1500	PSMB8	cg20848216
all_biotypes_abs1500	PSMB8	cg21322855
all_biotypes_abs1500	PSMB8	cg21535207
all_biotypes_abs1500	PSMB8	cg21568368
all_biotypes_abs1500	PSMB8	cg21593554
all_biotypes_abs1500	PSMB8	cg21621645
all_biotypes_abs1500	PSMB8	cg22158175
all_biotypes_abs1500	PSMB8	cg22413126
all_biotypes_abs1500	PSMB8	cg22510079
all_biotypes_abs1500	PSMB8	cg22714419
all_biotypes_abs1500	PSMB8	cg23750151
all_biotypes_abs1500	PSMB8	cg24031377
all_biotypes_abs1500	PSMB8	cg24326130
all_biotypes_abs1500	PSMB8	cg24625115
all_biotypes_abs1500	PSMB8	cg24767041
all_biotypes_abs1500	PSMB8	cg24893844
all_biotypes_abs1500	PSMB8	cg24898914
all_biotypes_abs1500	PSMB8	cg25384897
all_biotypes_abs1500	PSMB8	cg25693349
all_biotypes_abs1500	PSMB8	cg26829379
all_biotypes_abs1500	PSMB8	cg26988373
all_biotypes_abs1500	PSMB8	cg27232057
all_biotypes_abs1500	PSMB9	cg00533183
all_biotypes_abs1500	PSMB9	cg00704844
all_biotypes_abs1500	PSMB9	cg00777968
all_biotypes_abs1500	PSMB9	cg00889031
all_biotypes_abs1500	PSMB9	cg01170201
all_biotypes_abs1500	PSMB9	cg01295600
all_biotypes_abs1500	PSMB9	cg01309328
all_biotypes_abs1500	PSMB9	cg01547742
all_biotypes_abs1500	PSMB9	cg01692674
all_biotypes_abs1500	PSMB9	cg01702338
all_biotypes_abs1500	PSMB9	cg01897517
all_biotypes_abs1500	PSMB9	cg02551145
all_biotypes_abs1500	PSMB9	cg02657012
all_biotypes_abs1500	PSMB9	cg02756056
all_biotypes_abs1500	PSMB9	cg03166550
all_biotypes_abs1500	PSMB9	cg03299066
all_biotypes_abs1500	PSMB9	cg03465320
all_biotypes_abs1500	PSMB9	cg03778035
all_biotypes_abs1500	PSMB9	cg03995852
all_biotypes_abs1500	PSMB9	cg04908668
all_biotypes_abs1500	PSMB9	cg05115162
all_biotypes_abs1500	PSMB9	cg05135714
all_biotypes_abs1500	PSMB9	cg05242261
all_biotypes_abs1500	PSMB9	cg05362405
all_biotypes_abs1500	PSMB9	cg05412930
all_biotypes_abs1500	PSMB9	cg05545172
all_biotypes_abs1500	PSMB9	cg05629721
all_biotypes_abs1500	PSMB9	cg05693489
all_biotypes_abs1500	PSMB9	cg05697726
all_biotypes_abs1500	PSMB9	cg05826626
all_biotypes_abs1500	PSMB9	cg05872513
all_biotypes_abs1500	PSMB9	cg06531943
all_biotypes_abs1500	PSMB9	cg06634056
all_biotypes_abs1500	PSMB9	cg06791592
all_biotypes_abs1500	PSMB9	cg06852255
all_biotypes_abs1500	PSMB9	cg06870868
all_biotypes_abs1500	PSMB9	cg07156249
all_biotypes_abs1500	PSMB9	cg07250080
all_biotypes_abs1500	PSMB9	cg07456831
all_biotypes_abs1500	PSMB9	cg07504780
all_biotypes_abs1500	PSMB9	cg08099136
all_biotypes_abs1500	PSMB9	cg08675092
all_biotypes_abs1500	PSMB9	cg08772265
all_biotypes_abs1500	PSMB9	cg08880054
all_biotypes_abs1500	PSMB9	cg09006592
all_biotypes_abs1500	PSMB9	cg09154880
all_biotypes_abs1500	PSMB9	cg09354037
all_biotypes_abs1500	PSMB9	cg09374375
all_biotypes_abs1500	PSMB9	cg09968749
all_biotypes_abs1500	PSMB9	cg10087598
all_biotypes_abs1500	PSMB9	cg10128166
all_biotypes_abs1500	PSMB9	cg10192196
all_biotypes_abs1500	PSMB9	cg10817441
all_biotypes_abs1500	PSMB9	cg11012835
all_biotypes_abs1500	PSMB9	cg11453837
all_biotypes_abs1500	PSMB9	cg11706729
all_biotypes_abs1500	PSMB9	cg11990058
all_biotypes_abs1500	PSMB9	cg12253437
all_biotypes_abs1500	PSMB9	cg12641838
all_biotypes_abs1500	PSMB9	cg12762680
all_biotypes_abs1500	PSMB9	cg12862002
all_biotypes_abs1500	PSMB9	cg13165140
all_biotypes_abs1500	PSMB9	cg13403689
all_biotypes_abs1500	PSMB9	cg13603062
all_biotypes_abs1500	PSMB9	cg14022881
all_biotypes_abs1500	PSMB9	cg14272068
all_biotypes_abs1500	PSMB9	cg14286550
all_biotypes_abs1500	PSMB9	cg14530528
all_biotypes_abs1500	PSMB9	cg14925994
all_biotypes_abs1500	PSMB9	cg15451100
all_biotypes_abs1500	PSMB9	cg15926590
all_biotypes_abs1500	PSMB9	cg15993458
all_biotypes_abs1500	PSMB9	cg16186435
all_biotypes_abs1500	PSMB9	cg16229954
all_biotypes_abs1500	PSMB9	cg16483840
all_biotypes_abs1500	PSMB9	cg16494397
all_biotypes_abs1500	PSMB9	cg16501436
all_biotypes_abs1500	PSMB9	cg16853860
all_biotypes_abs1500	PSMB9	cg16890093
all_biotypes_abs1500	PSMB9	cg17199468
all_biotypes_abs1500	PSMB9	cg17378691
all_biotypes_abs1500	PSMB9	cg17392730
all_biotypes_abs1500	PSMB9	cg18034041
all_biotypes_abs1500	PSMB9	cg18436324
all_biotypes_abs1500	PSMB9	cg18903583
all_biotypes_abs1500	PSMB9	cg18963307
all_biotypes_abs1500	PSMB9	cg19136673
all_biotypes_abs1500	PSMB9	cg19190163
all_biotypes_abs1500	PSMB9	cg19412007
all_biotypes_abs1500	PSMB9	cg19760441
all_biotypes_abs1500	PSMB9	cg19776032
all_biotypes_abs1500	PSMB9	cg20194454
all_biotypes_abs1500	PSMB9	cg20630683
all_biotypes_abs1500	PSMB9	cg20813491
all_biotypes_abs1500	PSMB9	cg20848216
all_biotypes_abs1500	PSMB9	cg21322855
all_biotypes_abs1500	PSMB9	cg21339176
all_biotypes_abs1500	PSMB9	cg21535207
all_biotypes_abs1500	PSMB9	cg21568368
all_biotypes_abs1500	PSMB9	cg21764921
all_biotypes_abs1500	PSMB9	cg21826978
all_biotypes_abs1500	PSMB9	cg22413126
all_biotypes_abs1500	PSMB9	cg22696542
all_biotypes_abs1500	PSMB9	cg22714419
all_biotypes_abs1500	PSMB9	cg23806084
all_biotypes_abs1500	PSMB9	cg23880953
all_biotypes_abs1500	PSMB9	cg23922920
all_biotypes_abs1500	PSMB9	cg24326130
all_biotypes_abs1500	PSMB9	cg24625115
all_biotypes_abs1500	PSMB9	cg24718356
all_biotypes_abs1500	PSMB9	cg24767041
all_biotypes_abs1500	PSMB9	cg24893844
all_biotypes_abs1500	PSMB9	cg24898914
all_biotypes_abs1500	PSMB9	cg25110511
all_biotypes_abs1500	PSMB9	cg25110530
all_biotypes_abs1500	PSMB9	cg25384897
all_biotypes_abs1500	PSMB9	cg25524784
all_biotypes_abs1500	PSMB9	cg26089207
all_biotypes_abs1500	PSMB9	cg26265820
all_biotypes_abs1500	PSMB9	cg26686999
all_biotypes_abs1500	PSMB9	cg26700949
all_biotypes_abs1500	PSMB9	cg26811065
all_biotypes_abs1500	PSMB9	cg26829379
all_biotypes_abs1500	PSMB9	cg27232057
all_biotypes_abs1500	PSMB9	cg27572016
all_biotypes_abs1500	PSMB9	cg27652200
pc_abs1500_unique_pc_gene	HLA-A	cg14018363
pc_abs1500_unique_pc_gene	HLA-A	cg16742075
pc_abs1500_unique_pc_gene	HLA-A	cg19151378
pc_abs1500_unique_pc_gene	HLA-B	cg01035015
pc_abs1500_unique_pc_gene	HLA-B	cg06646969
pc_abs1500_unique_pc_gene	HLA-B	cg12730088
pc_abs1500_unique_pc_gene	HLA-B	cg15454374
pc_abs1500_unique_pc_gene	HLA-B	cg17554194
pc_abs1500_unique_pc_gene	HLA-B	cg17731992
pc_abs1500_unique_pc_gene	HLA-B	cg23923934
pc_abs1500_unique_pc_gene	HLA-B	cg27529346
pc_abs1500_unique_pc_gene	HLA-C	cg05030953
pc_abs1500_unique_pc_gene	HLA-C	cg05619024
pc_abs1500_unique_pc_gene	HLA-C	cg08309069
pc_abs1500_unique_pc_gene	HLA-C	cg09970392
pc_abs1500_unique_pc_gene	HLA-C	cg10409680
pc_abs1500_unique_pc_gene	HLA-C	cg13872627
pc_abs1500_unique_pc_gene	HLA-C	cg14972843
pc_abs1500_unique_pc_gene	HLA-C	cg17096289
pc_abs1500_unique_pc_gene	HLA-C	cg17974398
pc_abs1500_unique_pc_gene	HLA-C	cg18020334
pc_abs1500_unique_pc_gene	HLA-C	cg24710520
pc_abs1500_unique_pc_gene	HLA-C	cg24877963
pc_abs1500_unique_pc_gene	B2M	cg16039157
pc_abs1500_unique_pc_gene	TAP1	cg00240875
pc_abs1500_unique_pc_gene	TAP1	cg01255458
pc_abs1500_unique_pc_gene	TAP1	cg01673307
pc_abs1500_unique_pc_gene	TAP1	cg01979171
pc_abs1500_unique_pc_gene	TAP1	cg02181920
pc_abs1500_unique_pc_gene	TAP1	cg02351231
pc_abs1500_unique_pc_gene	TAP1	cg03807983
pc_abs1500_unique_pc_gene	TAP1	cg04773990
pc_abs1500_unique_pc_gene	TAP1	cg05262533
pc_abs1500_unique_pc_gene	TAP1	cg05412855
pc_abs1500_unique_pc_gene	TAP1	cg05480623
pc_abs1500_unique_pc_gene	TAP1	cg06473288
pc_abs1500_unique_pc_gene	TAP1	cg08151204
pc_abs1500_unique_pc_gene	TAP1	cg08351785
pc_abs1500_unique_pc_gene	TAP1	cg08818207
pc_abs1500_unique_pc_gene	TAP1	cg10666909
pc_abs1500_unique_pc_gene	TAP1	cg11313335
pc_abs1500_unique_pc_gene	TAP1	cg12499157
pc_abs1500_unique_pc_gene	TAP1	cg14293027
pc_abs1500_unique_pc_gene	TAP1	cg17626301
pc_abs1500_unique_pc_gene	TAP1	cg17973694
pc_abs1500_unique_pc_gene	TAP1	cg20357228
pc_abs1500_unique_pc_gene	TAP1	cg20880499
pc_abs1500_unique_pc_gene	TAP1	cg23132351
pc_abs1500_unique_pc_gene	TAP1	cg23228341
pc_abs1500_unique_pc_gene	TAP1	cg24111025
pc_abs1500_unique_pc_gene	TAP1	cg24154161
pc_abs1500_unique_pc_gene	TAP1	cg26033526
pc_abs1500_unique_pc_gene	TAP1	cg26234900
pc_abs1500_unique_pc_gene	TAP2	cg00340328
pc_abs1500_unique_pc_gene	TAP2	cg00720839
pc_abs1500_unique_pc_gene	TAP2	cg01283574
pc_abs1500_unique_pc_gene	TAP2	cg02151752
pc_abs1500_unique_pc_gene	TAP2	cg02670545
pc_abs1500_unique_pc_gene	TAP2	cg05689267
pc_abs1500_unique_pc_gene	TAP2	cg07015256
pc_abs1500_unique_pc_gene	TAP2	cg07023208
pc_abs1500_unique_pc_gene	TAP2	cg07353306
pc_abs1500_unique_pc_gene	TAP2	cg09187413
pc_abs1500_unique_pc_gene	TAP2	cg09351471
pc_abs1500_unique_pc_gene	TAP2	cg09871008
pc_abs1500_unique_pc_gene	TAP2	cg10924050
pc_abs1500_unique_pc_gene	TAP2	cg11709793
pc_abs1500_unique_pc_gene	TAP2	cg11752829
pc_abs1500_unique_pc_gene	TAP2	cg11752893
pc_abs1500_unique_pc_gene	TAP2	cg12644497
pc_abs1500_unique_pc_gene	TAP2	cg12761728
pc_abs1500_unique_pc_gene	TAP2	cg13347198
pc_abs1500_unique_pc_gene	TAP2	cg13600652
pc_abs1500_unique_pc_gene	TAP2	cg14812313
pc_abs1500_unique_pc_gene	TAP2	cg16026549
pc_abs1500_unique_pc_gene	TAP2	cg18511153
pc_abs1500_unique_pc_gene	TAP2	cg19887824
pc_abs1500_unique_pc_gene	TAP2	cg20366633
pc_abs1500_unique_pc_gene	TAP2	cg21359558
pc_abs1500_unique_pc_gene	TAP2	cg24813704
pc_abs1500_unique_pc_gene	TAP2	cg25744682
pc_abs1500_unique_pc_gene	TAP2	cg26070383
pc_abs1500_unique_pc_gene	TAP2	cg27176262
pc_abs1500_unique_pc_gene	PSMB8	cg00971309
pc_abs1500_unique_pc_gene	PSMB8	cg03078854
pc_abs1500_unique_pc_gene	PSMB8	cg06833431
pc_abs1500_unique_pc_gene	PSMB8	cg08992729
pc_abs1500_unique_pc_gene	PSMB8	cg11381564
pc_abs1500_unique_pc_gene	PSMB8	cg11954557
pc_abs1500_unique_pc_gene	PSMB8	cg12048225
pc_abs1500_unique_pc_gene	PSMB8	cg12094903
pc_abs1500_unique_pc_gene	PSMB8	cg12718404
pc_abs1500_unique_pc_gene	PSMB8	cg16009764
pc_abs1500_unique_pc_gene	PSMB8	cg18505752
pc_abs1500_unique_pc_gene	PSMB8	cg19646975
pc_abs1500_unique_pc_gene	PSMB8	cg20060630
pc_abs1500_unique_pc_gene	PSMB8	cg21593554
pc_abs1500_unique_pc_gene	PSMB8	cg21621645
pc_abs1500_unique_pc_gene	PSMB8	cg22158175
pc_abs1500_unique_pc_gene	PSMB8	cg22510079
pc_abs1500_unique_pc_gene	PSMB8	cg23750151
pc_abs1500_unique_pc_gene	PSMB8	cg24031377
pc_abs1500_unique_pc_gene	PSMB8	cg25693349
pc_abs1500_unique_pc_gene	PSMB8	cg26988373
pc_abs1500_unique_pc_gene	PSMB9	cg04908668
pc_abs1500_unique_pc_gene	PSMB9	cg06791592
pc_abs1500_unique_pc_gene	PSMB9	cg10817441
pc_abs1500_unique_pc_gene	PSMB9	cg16229954
pc_abs1500_unique_pc_gene	PSMB9	cg19412007
pc_abs1500_unique_pc_gene	PSMB9	cg19760441
pc_abs1500_unique_pc_gene	PSMB9	cg21764921
pc_abs1500_unique_pc_gene	PSMB9	cg21826978
pc_abs1500_unique_pc_gene	PSMB9	cg26089207
pc_abs1500_unique_pc_gene	PSMB9	cg26265820
pc_abs1500_unique_pc_gene	PSMB9	cg26811065
